Producto_ID,NombreProducto
43230,Principe 6p 64g MTB MLA 43230
43231,Pan Blanco 640g MTA BIM 43231
43236,Bollo Extra Grande 6p 480g Ins MTA BRE 43236
43237,Lors 8p 89g MTB MLA 43237
43239,Donitas Panera 30p 525g MTA BIM 43239
43241,Panquecitos Gotas Paner 10p 700g MTA BIM 43241
43242,Principe 8p 85g SP MTB MLA 43242
43243,Plativolos 8p 74g MTB MLA 43243
43244,Pan Doble Fibra 2pq 1500g MTA BIM 43244
43246,Pan Multigrano 540g MTA BIM 43246
43248,Medias Noches Inst 700g MTA BIM 43248
43249,Principe Chocolate Blanco 8p 88g MTB MLA 43249
43250,Orejas 70g SP MTB TR 43250
43251,Conchas Vainilla 2p 120g MTB BIM 43251
43252,Barritas Pina 67g MTA MLA 43252
43253,Barritas Fresa 67g MTA MLA 43253
43254,Canapinas 95g MTA LAR 43254
43255,Pastisetas 20p 150g MTA SUA 43255
43256,Pastiseta 40p 300g MTA SUA 43256
43257,Animalitos 2Kg MTA LAR 43257
43258,Deliciosas 300g MTA LAR 43258
43260,Saladas 140g MTA LAR 43260
43261,Animalitos Karamelo 200g MTA LAR 43261
43263,Choco Roles 2p 80g MTB MLA 43263
43274,Napolitano 1p 70g MTB MLA 43274
43278,Pan Molido 240g 14pct mas MTA BIM 43278
43279,Bran Frut Fresa 40g MTA BIM 43279
43285,Gansito 1p 50g MTB MLA 43285
43288,Suavicremas Vainilla 205g MTA MLA 43288
43290,Suavicremas Chocolate 205g MTA MLA 43290
43291,Sponch Navidad 120g Cj MTA MLA 43291
43305,Barra Multigrano Nuez 34g MTA BIM 43305
43306,Wonder 100pct 2pq 1360g MTA WON 43306
43307,Gansito 1p 50g CCharola MTA MLA 43307
43314,Mini Rocko 13g MTA MLA 43314
43316,Submarinos Vainilla 3p 105g SP MTA MLA 43316
43317,Barritas Fresa Salvado 67g MTA MLA 43317
43319,Triki Trakes Chocolate 69g MTB MLA 43319
43322,Duo Barrita Fresa y Pina 150g MTA MLA 43322
43335,Super Hot Dogs 8p 435g MTA WON 43335
43338,Pan Blanco 680g MTA BIM 43338
43339,Wonder 100pct gde 680g SP MTA WON 43339
43341,Pan Silueta con Fibra 454g MTA BIM 43341
43342,Nito ME 4p 248g MTB BIM 43342
43343,DonitasEspolvoreadas ME 12p 210g MTB BIM 43343
43344,Donas Azucar ME 8p 210g MTA BIM 43344
43345,Pan Multigrano 680g MTA ORO 43345
43346,Pan Bco Silueta Twin Pack 1060g MTA BIM 43346
43347,Pan Blanco 2Pq 1360g MTA BIM 43347
43348,Tortillinas 50p 1 31Kg MTA TR 43348
43349,Tostado 2pq 420g MTA BIM 43349
43350,Bollos Extra Ajn 12p 960g MTA BIM 43350
43351,Pan de Linaza 475g MTA WON 43351
43353,Pan Blanco 650g Inst Breddy MTA BIM 43353
43354,Donas Panera 20p 525g MTA BIM 43354
43356,Rosca de Panque Recet Orig 600g MTA SUA 43356
43359,Wonder 100pct Ajonjoli 680g SP MTA WON 43359
43360,Pan Multigrano Twin 1080g MTA BIM 43360
43361,Super Hot Dogs 12p 650g MTA WON 43361
43364,12Granos Multigra TwinPack 1360g MTA ORO 43364
43367,Butter Milk Bread 680g MTA ORO 43367
43373,Pan Multigrano Linaza Twin 1080g MTA BIM 43373
43377,Barra Multigrano Nuez 204g 6p MTA BIM 43377
43380,ButterMilk Twin Pack 680g MTA ORO 43380
43381,Super Pan Bco Ajonjoli 680g SP MTA WON 43381
43382,Bollos sin Ajon 6p 480g MTA BIM 43382
43383,Bimbollos Suajados 6p 480g MTA BIM 43383
43388,Pan Blanco con Fibra 680g MTA WON 43388
43389,Tostado Blanco 180g MTA WON 43389
43390,Canapinas 115g MTA LAR 43390
43394,Pan Silueta cFib Twin Pack 908g MTA BIM 43394
43398,Nito Edicion Especial 62g MTA BIM 43398
44088,Semita Rediseno 2p 120g MTB TR 44088
44102,Polvoroncitos Panera 40p 16 25g MTB TR 44102
44179,Super Pan Blanco 740g CU BIM 44179
44180,Barritas Bisabor 20p 55g CU MLA 44180
44285,Bimbollos Parrilleros 780g 8p BIM 44285
44292,Pan Blanco con Fibra 680g WON 44292
44370,Doraditas 110g Cin TR 44370
44371,Mantecadas 2p 105g MTB TR 44371
44372,Mantecadas 2p 105g TAB TR 44372
44445,Multigrano Mix 20p Cj 760g BIM 44445
44495,Animalitos Karamelo Hierro 200g LAR 44495
44552,Wonderbutter 680g WON 44552
44576,Mantecadas Vain 6p 188g Det Prom BIM 44576
44597,Marias 170g SP MTA LAR 44597
44829,Totopos 280g MTA DH 44829
44833,Lors 18Kg CU MLA 44833
44859,Panera Polvoron 14p 65g TR 44859
44948,Magnas 200g MTA LAR 44948
44950,Mantecadas Vain 6p 188g Det Prom MTA BIM 44950
44951,Donas 6p Prom MTA BIM 44951
44987,Marias 170g MTA LAR 44987
44989,Barritas Bisabor 20p 55g CU MLA 44989
44990,Doraditas 4p MTA TR 44990
45007,Surtido Rico 355g CU MLA 45007
45111,Mantecada Vainilla 3p 157g Prom MTB TR 45111
45112,Conchas 3p 180g Prom MTA TR 45112
45141,Totopo Chilaquiles 280g Prom MR 45141
45143,Polvoroncitos Panera 40p 16 25g TR 45143
45182,Super Hotdog Fast Food 12p 650g MTA WON 45182
45183,Super Hotdog Fast Food 12p 650g WON 45183
45223,Doraditas Panera 15p 548g MTA TR 45223
45231,Plus Vita Pay Limon 22g BIM 45231
45293,Nectar Manzana 335ml JMX 45293
45294,Nectar Durazno 335ml JMX 45294
45295,Nectar Guayaba 335ml JMX 45295
45296,Nectar Mango 335ml JMX 45296
45299,Totopos 3P 1kg DH 45299
45305,Barritas Fresa 12p 33 5g CU MLA 45305
45306,Barritas Pina 12p 33 5g CU MLA 45306
45308,Canelitas 12p 30g MLA 45308
45313,Triki Trakes 12p 34 5g MLA 45313
45320,Principe Chocolate 9p 42 5g CU MLA 45320
45321,Polvorones 12p 37 5g CU MLA 45321
45407,Medias Noches 8p 340g Prom TNB BIM 45407
45419,Unico Fresco Naranja 250ml JMX 45419
45446,Golden Nuts Enchilado 25pz de 43g BAR 45446
45447,Hot Nuts 25p de 50g BAR 45447
45448,Brioche Morango 50g PUL 45448
45449,Kiyakis 25pz de 50g BAR 45449
45480,Surtido Rico 227g CU LAR 45480
45496,Pastisetas sin Azucar 10p 70g MTB SUA 45496
45523,Mantecadas Nuez 8p 246g ME BIM 45523
45527,Mantecadas Nuez 8p 246g ME MTA BIM 45527
45528,Mantecadas Nuez 8p 246g ME TAB BIM 45528
45565,Pan Whole grain and flax 680g ORO 45565
45567,Pan Whole grain and flax 680g MTA ORO 45567
45570,Pan White Whole Grain 680g MTA ORO 45570
45795,Sandwich Clasico de JamonQueso 87g LON 45795
45969,Mini Principe 45g MTA MLA 45969
46062,Bollos Carls Jr 5in 520g MTA SL 46062
46064,Div Tira Mini Doradita 4p 45g TAB TR 46064
46065,Pan Multigrano Linaza 540g TAB BIM 46065
46067,Super Pan Bco Ajonjoli 680g SP TAB WON 46067
46068,Wonder 100pct 2pq 1360g TAB WON 46068
46070,Wonder 100pct gde 680g SP TAB WON 46070
46072,Super Bollos 5in 8p 540g TAB WON 46072
46074,Hot Dogs 8p 290g TAB WON 46074
46076,Super Hot Dogs 8p 435g TAB WON 46076
46083,Nito ME 4p 248g TAB BIM 46083
46084,Mantecadas ME 8p 250g TAB BIM 46084
46085,Donitas Espolvoreadas 6p 105g TAB BIM 46085
46086,Donas Azucar ME 8p 210g TAB BIM 46086
46087,Figatza 345g TAB BIM 46087
46088,Tostada Plana 15p 175g TAB MR 46088
46090,Tostada Ondulada Reg 30p 360g TAB MR 46090
46092,Roles Canela 6p 365g TAB BIM 46092
46095,Panque Marmol 255g TAB BIM 46095
46096,Pan Blanco Chico 360g TAB BIM 46096
46097,Pan Blanco 2pq 1360g TAB BIM 46097
46098,Super Pan Blanco 740g TAB BIM 46098
46099,Pan Blanco 680g TAB BIM 46099
46100,Tortillinas 10p 255g TAB TR 46100
46101,Tortillinas Grande 10p 510g TAB TR 46101
46102,Tortillinas 20p 510g TAB TR 46102
46103,Tortillinas Gde 3P 10p 1530g Club TAB TR 46103
46104,Tortilla Hna RW 22p 840g TAB DH 46104
46106,Pan Integral Gde 2pq 1360g TAB BIM 46106
46107,Pan Integral 480g TAB BIM 46107
46108,Pan Integral 680g TAB BIM 46108
46109,Pan Integral 675g TAB BIM 46109
46110,Tostada Plana de Maiz 20p 180g TAB DH 46110
46111,Medias Noches 8p 340g TAB BIM 46111
46112,Medias Noches 16p 680g TAB BIM 46112
46113,Tortillinas 50p 1 31Kg TAB TR 46113
46114,Bimbollos 8p 450g TAB BIM 46114
46115,Bimbollos 12p 675g TAB BIM 46115
46116,Bimbollos Extra 6p 480g TAB BIM 46116
46117,Tostado 210g TAB BIM 46117
46118,Pan Molido 240g 14pct mas TAB BIM 46118
46119,Molido 5Kg TAB BIM 46119
46120,Tostado 2pq 420g TAB BIM 46120
46122,Roles Glass 2p 135g TAB BIM 46122
46124,Panque Pasas 255g TAB BIM 46124
46125,Panque Nuez 255g TAB BIM 46125
46126,Tostado Doble Fibra 250g TAB BIM 46126
46127,Panquecito Gota Choc 2p 140g TAB BIM 46127
46128,Mantecadas Vainilla 4p 125g TAB BIM 46128
46130,Donas Azucar 4p 105g TAB BIM 46130
46131,Nito Edicion Especial 62g TAB BIM 46131
46132,Nito 1p 62g TAB BIM 46132
46133,Rebanada 2p 55g TAB BIM 46133
46136,Bimbollos con Ajn 18p 1440g TAB BIM 46136
46137,Bran Frut Pina 40g TAB BIM 46137
46138,Bran Frut Fresa 40g TAB BIM 46138
46139,Roles Glass 6p 410g TAB BIM 46139
46143,Pan Blanco 460g TAB BIM 46143
46148,Principe 6p 64g TAB MLA 46148
46149,Pan Blanco 640g TAB BIM 46149
46162,Principe 8p 85g SP TAB MLA 46162
46166,Pan Multigrano 540g TAB BIM 46166
46169,Conchas Vainilla 2p 120g TAB BIM 46169
46170,Barritas Pina 67g Prom TAB MLA 46170
46171,Barritas Fresa 67g Prom TAB MLA 46171
46172,Pastisetas 20p 150g TAB SUA 46172
46173,Pastiseta 40p 300g TAB SUA 46173
46174,Pastisetas 75g TAB SUA 46174
46178,Animalitos Karamelo 200g TAB LAR 46178
46183,Pan Integral 370g TAB BIM 46183
46187,Palitrigos 100g TAB BIM 46187
46189,Sponch 8p 120g TAB MLA 46189
46190,Barra Multigrano Linaza 32g TAB BIM 46190
46194,Bran Frut Fresa 6p 240g TAB BIM 46194
46195,Bran Frut Pina 6p 240g TAB BIM 46195
46197,Triki Trakes 8p 69g TAB MLA 46197
46200,Div Tira Mini Doradita 4p 45g Tir MTA TR 46200
46203,Mantecadas 2p SP TAB TR 46203
46204,Conchas 2p 120g TAB TR 46204
46205,Cuernitos 100g TAB TR 46205
46206,Doraditas 110g TAB TR 46206
46209,Wonder 100pct Ajonjoli 680g SP TAB WON 46209
46214,Bollos BK 5in 6p 489g TAB SL 46214
46215,Bollos BK 4in 6p 345g TAB SL 46215
46216,Medias Noches BK 6p 470g TAB SL 46216
46223,Pan Multigrano Twin 1080g TAB BIM 46223
46224,Super Hot Dogs 12p 650g TAB WON 46224
46225,Empanizador Crujiente 175g TAB BIM 46225
46226,Bimbolunch 6p 354g ME TAB BIM 46226
46227,Panera Polvoron 14p 65g TAB TR 46227
46228,Gansito 1p 50g CCharola TAB MLA 46228
46229,Triki Trakes Chocolate 69g TAB MLA 46229
46230,Barra Multigrano Linaza 6p 192g TAB BIM 46230
46231,Submarinos Vainilla 3p 105g SP TAB MLA 46231
46232,Submarinos Fresa 3p 105g SP TAB MLA 46232
46233,Choco Roles 2p 80g TAB MLA 46233
46234,Rollo Fresa 2p 75G TAB MLA 46234
46237,Napolitano 1p 70g TAB MLA 46237
46238,Rocko Tira 10p 44g TAB MLA 46238
46239,Pinguinos 2p 80g TAB MLA 46239
46240,Choco Roles 2p 80g TAB MLA 46240
46241,Canelitas 6p 60g TAB MLA 46241
46246,Triki Trakes 6p 50g TAB MLA 46246
46250,Polvorones 4p 75g TAB MLA 46250
46253,Gansito ME 5p 250g TAB MLA 46253
46254,Pinguinos 6p 240g ME TAB MLA 46254
46255,Choco Roles 7p 234 5g ME TAB MLA 46255
46256,Submarinos Chocolate 3p 105g SP TAB MLA 46256
46263,Totopos 280g TAB DH 46263
46275,Medias Noches Conveniencia 290g TAB BIM 46275
46284,Mantecadas Nuez 123g TAB BIM 46284
46288,Pan Molido 210g TAB BIM 46288
46290,Pan Multigrano Linaza Twin 1080g TAB BIM 46290
46293,Bimbunuelos 4p 66g TAB BIM 46293
46298,Barra Multigrano Nuez 34g TAB BIM 46298
46299,Barra Multigrano Nuez 204g 6p TAB BIM 46299
46301,Pan Silueta con Fibra 454g TAB BIM 46301
46304,Galletas Integrales Avena 2p 54g TAB TR 46304
46313,Polvoron Individual 65g TR 46313
46440,Sandwich clasico Jamon Queso 87g LON 46440
46447,Fresca Lata 355ml CC 46447
46706,Sprite Lata 355ml CC 46706
46711,Coca Cola Zero Lata 355 ml CC 46711
46716,Bombonete 55g Cj MTB MLA 46716
46772,Pan Molido 210g BIM 46772
46876,Pan Molido 210g MTA BIM 46876
46962,Bran Frut Fsa 0pct 6p 198g MTB BIM 46962
47066,Pan Whole Grain and Oat 680g ORO 47066
47068,Pan Whole Grain and Oat 680g MTA ORO 47068
47075,Bombonete 55g Cj TAB MLA 47075
47080,Mini Rocko 13g TAB MLA 47080
47123,Barrita Fresa Cong 75g CJ DH 47123
47124,Semitas Rediseno 2p 120g TR 47124
47125,Panque Nata 210g TR 47125
47126,Sandwichon 115g LON 47126
47332,Bimbollos Parrilleros 780g 8p MTA BIM 47332
47336,Medias Noches FS 8p 340g BIM 47336
47611,Bimbollos FS 8p 450g BIM 47611
47612,Bimbollos Extra FS 6p 480g BIM 47612
47625,Tostada Ondulada Tubo 30p CU MR 47625
47661,Tortillinas 20p 550g Ver Perf Prom TR 47661
47662,Tortillinas 20p 550g Prom MTA TR 47662
47676,Pinguinos Navidenos 12p 40g Prom MLA 47676
47683,Pinguinos Halloween 12p 40g Cj MTA MLA 47683
47840,Tortilla Hna RB 10p 260g DH 47840
47882,Star Gum Menta Intensa 8g SKD 47882
47886,Pinguinos 3p 120g Prom MTA MLA 47886
47887,Pinguinos 3p 120g Prom MLA 47887
47910,BranFrut Fresa 18p BIM 47910
47940,Leche Nito Chocolate 27p 236ml BIM 47940
47942,Bollos Carls Jr sn Ajonj 12p 675g MTA SL 47942
47943,Bollos Wendys 4in Reg 12p 626g MTA BIM 47943
47944,Medias Noches 16p 1775g BK MTB SL 47944
47948,Medias Noches 12p 510g MTA BIM 47948
47949,Gansito Chocolate 52g MLA 47949
47950,Pinguinos 3p 120g Prom TAB MLA 47950
47955,Aparas Panettone 80g AM 47955
47957,Tortilla Hna 750g 18p RW Sonora MTA DH 47957
47958,Tortilla Hna 22p 840g RW MTA DH 47958
47980,Bollos sin Ajonjoli 12p 425g MTA BIM 47980
48000,Surtido Fino 750g GBI 48000
48001,Surtido Rico 770g GBI 48001
48002,Surtido Fino 375g Sp GBI 48002
48003,Surtido 200g GBI 48003
48019,Orejitas Panera 500g GBI 48019
48021,Lata Butter Danesas 400g GBI 48021
48022,Classicas 400g CU GBI 48022
48023,Classicas Chocol 400g GBI 48023
48029,Besos de Nuez 71g GBI 48029
48033,Galleta Granel Classics Chocolate GBI 48033
48034,Granel Classica Choco Bicolor 1500g GBI 48034
48039,Lata Ola 1 Hello Kitty 6p 400g GBI 48039
48040,Surtido 4P 375g GBI 48040
48042,Multipack 12P 71g GBI 48042
48043,Costalito 1200g GBI 48043
48044,Lata Butter 12p 150g GBI 48044
48059,Paletina NEC 48059
48076,Totopo Chilaquiles 180g MR 48076
48077,Totopo Chilaquiles 280g MR 48077
48078,Totopo Chilaquiles 500g TN MR 48078
48091,Tortilla Consumos 550g MTA TR 48091
48106,Minibigotes 65g Prom TR 48106
48117,Tuinky Chocolate 3p 114g MTB WON 48117
48118,Tuinky Vainilla 3p 114g MTB WON 48118
48119,Tuinky Fresas Crema 3p 114g MTB WON 48119
48120,Pan Multicereal 475g MTA WON 48120
48121,Tortillas Harina 260g 10p MTA WON 48121
48125,Medias Noches 32p 1160g MTA BIM 48125
48126,Bimbollos 24p 1350g MTA BIM 48126
48127,Biscotel Receta Original 410g MTA SUA 48127
48132,Mini Bigotes Chocolate 5p 65g SP MTA TR 48132
48134,Medias Noches FS 8p 340g MTA BIM 48134
48135,Bimbollos FS 8p 450g MTA BIM 48135
48136,Bimbollos Extra FS 6p 480g MTA BIM 48136
48137,Medias Noches FS 16p 680g MTA BIM 48137
48138,Bimbollos FS 12p 675g MTA BIM 48138
48216,Tostada Ondulada Reg 30p 360g CU MR 48216
48217,Totopos 200g MTA MR 48217
48218,Medias Noches Jumbo 500g MTA BIM 48218
48227,12Granos Multigra TwinPack 1360g TAB ORO 48227
48228,7 Granos 680g TAB ORO 48228
48232,Bran Frut Fsa 0pct 6p 198g TAB BIM 48232
48246,Pan 12 Granos 680g TAB ORO 48246
48248,Pan Multigrano 680g TAB ORO 48248
48250,Pan Whole grain and flax 680g TAB ORO 48250
48266,SuperBollos 8p 615g WON 48266
48274,Totopo 1Kg MTB DH 48274
48288,Classicas 2p 800g CU GBI 48288
48297,Tartaletas Pina Granel Cons 2280g GBI 48297
48298,Granel Oreja 2000g GBI 48298
48301,Granel Beso de Nuez 3000g GBI 48301
48303,Chocochips 100 cal 8P 22g GBI 48303
48311,Lata GV 454g MP 48311
48312,Surtido GV 375g MP 48312
48314,Tartaletas GV 375g MP 48314
48345,Pan Mantequilla ButterMilk 680g MTA ORO 48345
48346,Healthy Multi Grain 680g MTA ORO 48346
48373,Totopo Chilaquiles 280g MTA MR 48373
48374,Totopo Chilaquiles 500g MTA MR 48374
48417,Bran Frut Fresa 48g BIM 48417
48419,Bran Frut Manzana Canela 48g BIM 48419
48421,Bran Frut Pina 48g BIM 48421
48440,Principe Chocolate 9p 42 5g MLA 48440
48551,Tortilla 558g 20p MTB DH 48551
48557,Bimbollos Parrilleros 12p 1170g MTA BIM 48557
48567,Tortillina Light 12p 294g MTB TR 48567
48577,Bran Frut Pina 48g MTB BIM 48577
48578,Bran Frut Fresa 48g MTB BIM 48578
48579,Bran Frut Manzana Canela 48g MTB BIM 48579
48582,Tostada Plana 15p 175g Prom MTB MR 48582
48597,Mantecadas Nuez 6p 184g Det Prom BIM 48597
48598,Mantecadas Nuez 6p 184g Det Prom MTA BIM 48598
48667,Bombonete Temporalidad 55g MTB MLA 48667
48689,Tortillina Taquera de 30p 390g MTA TR 48689
48694,Empanizador Hojuela 185g BIM 48694
48695,Empanizador Hojuela 185g MTA BIM 48695
48709,Pan Integral 560g MTA SUN 48709
48742,Totopos Fiesta 280g DH 48742
48763,Chocochips 100 cal 8P 22g GBI 48763
48804,Bran Frut Pina 48g TAB BIM 48804
48805,Bran Frut Fresa 48g TAB BIM 48805
48806,Bran Frut Manzana Canela 48g TAB BIM 48806
48861,SuperBollos 8p 615g MTA WON 48861
48874,Totopos 280g Prom DH 48874
48876,Totopo Chilaquiles 280g Prom MTA MR 48876
48891,Duo Gansito mas Gansito SP 100g MLA 48891
48893,Duo Gansito mas Gansito SP 100g MTA MLA 48893
48912,Tortillas Harina 520g 20p MTA WON 48912
48925,Multiempaque MiniDoraditas 270G MTB TR 48925
48927,Duo Gansito mas Gansito SP 100g TAB MLA 48927
48934,Empanizador Hojuelas 350g MTA BIM 48934
48949,Oatnut 680g MTA ORO 48949
48955,Surtido Rico 227g CU LAR 48955
48960,Tostada Ondulada Tubo 20p 240g CU MR 48960
48961,Tostada Ondulada Tubo 30p CU MR 48961
48965,Barra Multigrano Linaza 6p 192g CU BIM 48965
48967,Gansito Chocolate 52g MTB MLA 48967
48985,Chocochips 100 cal 22g GBI 48985
48996,Tortillinas 22p 570g MTA TR 48996
49027,Tortillinas 12p 310g CU TR 49027
49028,Tortillinas 12p 310g MTA TR 49028
49183,Sandwich Clasico Jamon Queso 87g MTA LON 49183
49185,Totopo Chilaquiles 500g MR 49185
49255,Qubo 40g MTB 49255
49442,Pan Blanco 454g SUN 49442
49443,Pan Blanco 454g MTA SUN 49443
49480,Bran Frut Mix 8p MTB BIM 49480
49489,Tortillinas 10p 275g SZiploc TR 49489
49492,Tortillinas 20p 550g Prom TR 49492
49495,Tortillinas 22p 570g NTE MTA TR 49495
49497,Gansito Chocolate 52g CC MLA 49497
49498,Gansito Chocolate 52g CC MTA MLA 49498
49519,Tortillina Hna RW HermSP 20p 610g DH 49519
49552,Orejitas 5g GBI 49552
49614,Raztachoc Vainilla 6p 40g Tira BIM 49614
49620,Gansito Chocolate ME 5p 260g MTA MLA 49620
49643,Rocko 44g MLA 49643
49653,Rocko 44g MTA MLA 49653
49724,Star Gum Fresa 8g SKD 49724
49734,Agua Ciel Natural 355ml CC 49734
49735,Agua Ciel Jamaica 600ml CC 49735
49736,Agua Ciel Limon 600ml CC 49736
49737,Powerade Limon 600ml CC 49737
49738,Powerade Mora 600ml CC 49738
49739,Powerade Naranja 600ml CC 49739
49740,Powerade Uva 600ml CC 49740
49754,Totopos Redondos 250g DH 49754
49765,Fanta Lata 355ml CC 49765
49766,Sprite Zero Lata 355ml CC 49766
49769,Sidral Mundet Lata 355ml CC 49769
49773,Bombonete San Valentin 3p 55g MLA 49773
49779,Tortillinas 22p 570g NW MTA TR 49779
49781,Tortillinas 12p 310g Prom MTA TR 49781
49782,Tortillinas 12p 310g NW MTA TR 49782
49810,Totopo Chilaquiles 500g TAB MR 49810
49835,Bimkingo Clasico Prom 135g LON 49835
49860,Gansito ME 5p 250g MTA MLA 49860
49892,Wonder 100pct mediano 475g NM MTA WON 49892
49920,Conchas 3p 180g Prom TAB TR 49920
49928,Dona 1p 26g Tira BIM 49928
49944,Pan Blanco Bimbo Rendidor 567g TNB BIM 49944
49972,Pan Blanco Bimbo Rendidor 567g MTA BIM 49972
49973,Pan Blanco Bimbo Rendidor 567g BIM 49973
49986,Tostado Blanco 180g WON 49986
49988,Tostado Blanco 180g MTA WON 49988
49989,Tostado Blanco 180g TAB WON 49989
49990,Tostado Integral 180g WON 49990
49992,Tostado Integral 180g MTA WON 49992
49993,Tostado Integral 180g TAB WON 49993
49994,Tostado Int 0pct Grasa Azuc 200g WON 49994
49996,Tostado Int 0pct Grasa Azuc 200g MTA WON 49996
49997,Tostado Int 0pct Grasa Azuc 200g TAB WON 49997
